Song ID,Name,Artist,Album,Release Date,Popularity,Duration (ms),Playcount,Listeners,TopTags,WikiContent
4bLz7ah7yuohlop1JQ4eaS,Yeh Jo Mohabbat Hai And Dialogue,Kishore Kumar,Kati Patang,01-01-1970,30,318781,315,149,,N/A
7bTsObCsyCIFa5Z1frZmxA,Yeh Dil Diwana Hai,Lata Mangeshkar,Ishq Par Zor Nahin,01-01-1970,27,269873,949,436,,N/A
3DhpGLqtPJeY9VXcqhSlLe,Main Shair Badnaam,Kishore Kumar,Namak Haraam,19-11-1973,35,321840,1289,484,MSB,N/A
0waQS0ZmahCfnk1Y64B4oW,Main Na Bhoolunga-1 - Sad,Lata Mangeshkar,Roti Kapada Aur Makaan,18-10-1974,41,339213,474,221,,N/A
737AzF11lYDEWvhQ4fhzeP,"Maine Tujhe Manga - From ""Deewaar""",Kishore Kumar,Deewaar (Original Motion Picture Soundtrack),01-01-1975,30,217760,389,180,,N/A
7qR7gt9ZaDZQVMTmghDDyq,Na Jane Kyon Hota Hai,Lata Mangeshkar,Chhoti Si Baat,31-12-1975,37,192386,6828,1313,"Love, life, simple",N/A
6m5s4TgZZARIa56tasorMx,Raina Beeti Jaye,Lata Mangeshkar,Amar Prem,28-01-1972,38,318484,3863,1202,"lata, Hindi Film Soundtrack, Rena beeti jai",N/A
1bwCc1cCzPpHEK6R73ks20,Rajnigandha Phool Tumhare,Lata Mangeshkar,Lata Surili Phuljhadi,26-10-2021,41,204613,3487,905,"i love this, Rajni",N/A
1RqtT9Z0l4cwCFcQfZNlmj,O Ghata Sanwari,Lata Mangeshkar,Abhinetri,12-05-1970,25,349240,183,79,,N/A
5fW4gRS99wXOOuYRV03W5X,Aaj Mausam Bada Beimaan Hai,Mohammed Rafi,Loafer,12-03-1973,54,374256,16376,5401,,N/A
4YZJr7NL2fmZkPI3CXeNhV,Bheegi Bheegi Raaton Mein,Lata Mangeshkar,Ajanabee,18-09-1974,50,228960,15943,4753,,N/A
4i7X6Yiyc7BmgLBQWnGJ25,"Dil Kya Kare - From ""Julie""",Kishore Kumar,Julie,01-01-1975,0,406853,15282,3981,,N/A
6tDNP8SJhNmBNqr7BQ1gK1,"Dream Girl - From ""Dream Girl""",Kishore Kumar,Bollywood Queens,16-03-2015,0,357573,59,39,,N/A
5KUonGriwMeBAGM75wgoK0,"Musafir Hoon Yaron - From ""Parichay""",Kishore Kumar,Gulzar Remembering Kishore,21-03-2015,0,189920,422,118,,N/A
67p0C6R48gWLkpHPpBkhtG,Pyar Diwana Hota Hai And Romantic Dialogue,Kishore Kumar,Kati Patang,01-01-1970,36,327286,1881,751,,N/A
5fV0sQ34NKb2LmBbTGOaZ9,Suniye Kahiye Kahiye,Kishore Kumar,Baton Baton Mein (Original Motion Picture Soundtrack),01-01-1980,0,305160,2054,491,,N/A
6KYqxrIenYsGYjS6foiEON,Tum Bin Jaoon Kahan,Kishore Kumar,Film Songs of Bollywood,01-01-2005,0,222493,6538,2623,"Hindi, film, Indian, Kishore, kishore kumar",N/A
2RFVlqNVnJWz6LpUvwzUWK,"Wada Kar Le Sajna - From ""Haath Ki Safai""",Lata Mangeshkar,In Love with Mohammed Rafi,02-02-2017,0,287504,44,31,,N/A
3BjAnJwtlVoS7m3kdb6Y8i,Yeh Sham Mastani,Kishore Kumar,Kati Patang (Original Motion Picture Soundtrack),01-12-1970,35,276855,62510,15966,"bollywood, Kishore, Indian, Hindi, cool",N/A
2rhkXGVSAPLyDChG4DiPf3,"Mujhe Chu Rahi Hain Teri Garam Sansen - From ""Swayamvar""",Mohammed Rafi,Audiobiography,01-01-2012,42,256000,2468,956,,N/A
5DJmZADW7NhIS38leUCV7Z,Diwana Hua Badal,Asha Bhosle,Kashmir Ki Kali,01-01-1964,41,356893,8002,2022,,N/A
0j2XAbFKNWzWn9wxgkmICU,Rim Jhim Ke Geet,Lata Mangeshkar,Anjaana,01-01-1969,31,282273,615,158,,N/A
1erW5ZcZ5nSOQo4XnfySWE,Mere Naseeb Mein Ae Dost,Kishore Kumar,Do Raaste,05-12-1969,34,279066,1218,453,,N/A
1SMNDZ0CR4W27fCU8Remqq,Ehsan Tera Hoga Mujh Par,Mohammed Rafi,Junglee,01-01-1961,50,206893,2379,652,,N/A
1ZiReD9pPTttQWwSoYqdyH,Aankhon Se Batana,Dikshant,Aankhon Se Batana,12-04-2022,67,221271,167363,17222,,N/A
5bzf1xrbqr1ttjAJuRz2xY,Cleopatra,The Lumineers,Cleopatra,08-04-2016,11,201413,3984842,404166,"american, indie, folk, blues, folk rock","""Cleopatra"" is the third track from The Lumineers' sophomore eponymous studio album. In a video posted to their VEVO account, the lead singer and production team explains that the song is about a taxi driver he met in the Republic of Georgia, “an old lady who told him her life story.” <a href=""http://www.last.fm/music/The+Lumineers/_/Cleopatra"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
5NORWMFC27ywGSZxi8uquP,Ophelia,The Lumineers,Cleopatra,08-04-2016,20,160097,9237274,908360,"americana, indie folk, alternative, folk, piano","“Ophelia” is “the cornerstone” of The Lumineers’ sophomore album ""Cleopatra"". It was the first track written and recorded for the album, following which band member Jeremiah Fraites said he “felt like it was easier to proceed finishing the album.”

The song is also about how the band has dealt with the success it has achieved since it’s 2012 self-titled debut. Singer Wesley Schultz told EW:

""”Ophelia“ is a vague reference to people falling in love with fame. That spotlight can seem like an endless buffet, but in reality, you’re just shiny, bright, and new to people for a quick moment—and then you have the rest of your life to live.""

It’s a hard song to pin down what Ophelia was about as a singular idea – the lyrics in the song were sung in a stream-of -conscious, free sort of way during the demo process. But reading them back, i hear this idea of trying to remind myself not to fall in love with the momentary attention we were getting because i knew that was fleeting. I was in search of something more real. I was also feeling like i was observing someone else live a life somehow – surviving instead of living. With all the touring and shows for the 4-5 years on our first album, the repetition drives you a little mad.

- Wes via Genius <a href=""http://www.last.fm/music/The+Lumineers/_/Ophelia"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
4x5YzxjrF9wvIIXJV7TveC,Till Forever Falls Apart,Ashe,Ashlyn,07-05-2021,70,222926,4368506,426039,"indie, pop, alternative, indie pop, devotion",N/A
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,a Gift & a Curse,16-06-2023,82,125040,10818225,769488,"MySpotigramBot, hip hop, rap, trap, Hard","“fukumean” is a high-energy track where Gunna taps into the melodies that initially established him into the modern rap scene. On it, Gunna bounces back from a dark period of his life in good spirits, shown by confident, braggadocios lyrics. As of 2023, it is Gunna’s best performing song on the Billboard Hot 100 following “pushin P” which peaked at #7 on January 22, 2022. Along with that accolade, it is his third top ten hit to date, being at #8 as of charting week July 15, 2023, alongside “Lemonade” and aforementioned “pushin P”. <a href=""http://www.last.fm/music/Gunna/_/fukumean"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),Metro Boomin,HEROES & VILLAINS,02-12-2022,82,194786,13576022,732112,"MySpotigramBot, -1001747063611, travis scott, Young Thug, Metro Boomin","""Trance"" is a song by American record producer Metro Boomin and American rappers Travis Scott and Young Thug, from Metro's second studio album Heroes & Villains (2022). It was produced by Metro Boomin and Allen Ritter.

The song was met with a generally mixed to negative reception. Its production has been criticized; Charles Lyons-Burt of Slant Magazine wrote, ""Metro is often just going about recycling what's worked on tracks that he's produced in the past, as with the sad-sack fiddle that he layers over the top of 'Trance'—the exact same one that he used on Savage Mode II's ""Rich Nigga Shit,"" which similarly featured Young Thug."" Similarly, Hamza Riaz of Mic Cheque described the production in Heroes & Villains as ""the most skeletal we've ever heard Metro, excessively subdued in songs like 'Trance'"". Uproxx's Wongo Okon commented that the gloom in the song ""foreshadows the danger that lurks between the drums and hi-hats of Heroes & Villains."" Writing for Complex, Peter A. Berry considered it among the songs which although ""can suffer from lyrical blandness, their melodies make them compelling anyways.""

In January 2023, an alternative version of the song featuring a verse from Canadian rapper Drake surfaced online. In an interview with DJ Drama on the Streetz Is Watchin Radio, Metro Boomin revealed that when they were in the studio once, Drake wanted to hear songs from Heroes & Villains and heard ""Trance"", which by then had been finished. Though Metro already liked the way it sounded and did not intend to alter it, Drake still recorded a verse for the song. Boomin explained, ""a couple parts was cool but like I just felt like just even with like Slime verse and Trav verse and the outro, it wasn't just no room. It wasn't nothing personal... I just ended up using the original and I guess the other one just leaked or something."" <a href=""http://www.last.fm/music/Metro+Boomin/_/Trance+(with+Travis+Scott+&+Young+Thug)"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
5InOp6q2vvx0fShv3bzFLZ,Know Yourself,Drake,If You're Reading This It's Too Late,12-02-2015,63,275840,4083033,474063,"hip hop, runnin thru the six with my woes, rap, 2015, Hip-Hop","Drake first used the phrase “know yourself” in “Jodeci Freestyle” – a single released in the lead-up to his album Nothing Was The Same. On the album, the phrase is also referenced in “From Time,” during a monologue by Baka. Over time Drake has made the line a recurring theme in songs such as “0 to 100.”

“Know yourself”/know thyself is also an aphorism that has been attributed to a number of ancient Greek sages, including Socrates, Heraclitus and Pythagoras.

Care first about the greatest perfection of the soul. – Socrates

The beat used throughout the song was also used without the vocals in the short film Jungle, which Drake released shortly before dropping IYRTITL. <a href=""http://www.last.fm/music/Drake/_/Know+Yourself"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
4nKRZAONxGgcKCMin730Ai,33 Max Verstappen,Carte Blanq,33 Max Verstappen,22-09-2023,63,170390,538566,65248,"F1, max verstappen",N/A
4gSYV1BJ0ESSVoqmBgLw0t,Bhajan Mashup,Jigardan Gadhavi,Bhajan Mashup,14-07-2020,34,260120,131,34,,N/A
0TL0LFcwIBF5eX7arDIKxY,Husn,Anuv Jain,Husn,01-12-2023,77,217894,601381,34226,,N/A
2FRnf9qhLbvw8fu4IBXx78,Last Christmas,Wham!,LAST CHRISTMAS,29-11-1984,94,262960,12466120,1777139,"christmas, 80s, pop, xmas, Wham","""Last Christmas"" is a song by British pop duo WHAM!, released on Epic Records in 1984, on a double A-side with ""Everything She Wants"".

It was written and produced by George Michael one half of the duo. The song has been covered by many artists throughout the years.

Wham! had been a dominant force in the UK Singles Chart in 1984 and news that they were planning a Christmas single meant that a battle for the coveted Christmas #1 spot in the UK seemed set to be between Wham! and the year's other big act, Frankie Goes to Hollywood, who had achieved a third #1 in early December with ""The Power of Love"". However, the Band Aid project, helmed by Bob Geldof, produced the #1 single. Wham!'s offering peaked at #2 for much of the period, although George's involvement in Band Aid meant that Wham! still had an input. Wham! subsequently topped the monies raised by Band Aid by donating all of their ""Last Christmas/Everything She Wants"" royalties to the Ethiopian famine appeal. ""Last Christmas"" did make #1 in various other countries.

""Last Christmas"", released in 1984, sold over 1.93 million physical copies and downloads, making it the eighth best-selling single of all time in the UK and the biggest selling single in UK chart history not to reach #1. A year later, it was re-issued for Christmas again (this time without a billed flip-side) and got to #6. A second re-issue at Christmas 1986 – by which time Wham! had split – stalled outside the top 40. The song gradually sold in Japan and finally became the best-selling single that did not reach that country's top-10 chart, selling more than 600,000 copies and peaking on the chart at #12 in 1992. Since 1997, the song enters the German Singlecharts every year and peaked at #4 in 2007. In the airplay charts, the song enters the Top 5 every year. In 2007, the track re-entered the UK Top 20 and hit the UK iTunes Top 10. In 2008, the song re-entered the UK Singles Chart again, this time at #36 and peaked at #26. In 2009, the song re-entered the UK Singles Chart at #39.

On December 24, 2023, the song achieved a peak of 21,869,632 streams in a single day, making it the second most-streamed Christmas song on Spotify for that date, just behind Mariah Carey’s ""All I Want For Christmas Is You"". By December 2024, ""Last Christmas"" had been streamed over 1.7 billion times on Spotify. On December 10, 2024, the digital single was certified 7x Platinum by the RIAA, indicating U.S. sales of 7 million digital units. In the UK, it is certified 7x Platinum (2.1 million units sold), in Aistralia it is certified 7x Platinum too (490k units sold) and in Germany 4x Platinum (1.2 million). ""Last Christmas"" secured the Christmas number one spot for the second consecutive year in 2024, marking the first time an act has achieved back-to-back Christmas number ones. Its enduring popularity is further highlighted by its inclusion in Spotify's list of top 10 most-streamed holiday tracks of all time, where it holds the second position.

In the mid-1980s, the publishing company Dick James Music, representing the songwriters of ""Can't Smile Without You,"" filed a lawsuit against George Michael, alleging that Wham!'s ""Last Christmas"" plagiarized their melody. The case was dismissed after a musicologist demonstrated that numerous songs shared similar chord progressions and melodies, undermining the plagiarism claim, an out of court settlement was reached in which the first year's royalties were donated to the one-year-old ""Band Aid"" charity. 

The music video to ""Last Christmas"" saw George and partner Andrew Ridgeley accompanying girlfriends to see friends at their home in an unspecified ski resort, although the cable-car that can be seen in two shots is from Saas-Fee, Switzerland. It became clear early on, however, that Andrew's girlfriend had previously been in a relationship with George, and it was to her character the song was aimed. The video also featured the duo's erstwhile backing singers Pepsi and Shirlie and Spandau Ballet bassist Martin Kemp, the boyfriend and future husband of Shirlie Holliman. <a href=""http://www.last.fm/music/Wham%21/_/Last+Christmas"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
2TzyJEUfWHGRsk3r6Emvbk,Daru Badnaam,Param Singh,Daru Badnaam,24-12-2016,62,185333,69020,12755,,N/A
14WD5s1fUIKAB1HSSaGKm5,Echo Sax No.4,Caleb Arredondo,Echo Sax,23-10-2023,0,101054,482314,130813,,N/A
1A7qPfbcyRVEdcZiwTFhZI,Memory Reboot,VØJ,Memory Reboot,13-01-2023,72,209416,1786022,163081,"synthwave, electronic, retrowave, phonk, MySpotigramBot",N/A
3BI7iHQawPbfNs0ui9qRnE,Radha Rani,Nandlal Chhanga,Radha Rani,10-08-2022,0,397527,4861,947,,N/A
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,Clairo,Immunity,02-08-2019,77,188386,18657908,1247891,"indie pop, pop, bedroom pop, indie, gay","“Sofia” is the seventh track and third single from Clairo’s album, Immunity. “Sofia” is about Clairo’s first crushes on women such as director Sofia Coppola or actress Sofia Vergara. In this song she talks about a period of time where she was discovering her sexuality. <a href=""http://www.last.fm/music/Clairo/_/Sofia"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
7yDHHVKLbvDmVw1XXhDDIO,Pehle Bhi Main,Vishal Mishra,ANIMAL,24-11-2023,77,250158,255145,25397,,N/A
2BZCZSwWgGpBIfCuNnkEse,Imperius (Slowed),Caleb Bryant,Imperius,17-06-2023,54,150000,88947,14990,,N/A
3yHyiUDJdz02FZ6jfUbsmY,"Satranga (From ""ANIMAL"")",Arijit Singh,"Satranga (From ""ANIMAL"")",27-10-2023,77,271169,163799,22985,,N/A
5MQLDkiEagOTLKpfa59a06,Jadoo,Akshath,Jadoo,10-03-2023,51,190601,20745,3917,,N/A
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,Travis Scott,UTOPIA,28-07-2023,81,211582,14712083,804613,"MySpotigramBot, trap, Southern Hip Hop, pop rap, mobb music","In “I KNOW ?,” Travis Scott portrays an image of what life is like for him when he does drugs and drinks alcohol, suggesting he’s tainted and bothered by everyone looking out for him.

In the chorus, the heavy repetition of, “I know” suggests that Travis is feeling fed up and bothered by everyone judging him for being on drugs, however, because he’s so addicted, despite people caring for him, he brushes it off as though he feels they’re not looking out for him.

The track shares a similar cadence to Travis' August 2018, “5% TINT” which similarly has a slow, yet fascinating rhythm. While rapping, Travis is backed by a creepy piano riff that follows him through the entire track.

With a lack of autotune — in comparison to other Travis Scott songs — the raw vocals play into the mysterious theme of the song which surrounds the topic of drugs. It sees Travis being honest, however, at the same time, he’s in denial about being on drugs. <a href=""http://www.last.fm/music/Travis+Scott/_/I+KNOW+%3F"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
28lvraTNIN8qiTpoIK7m8Z,True Stories,AP Dhillon,True Stories,16-06-2023,67,117972,213556,16467,,N/A
3HeZam86SuxGp1wZ3XMIjE,She Said (Big Jet Plane),Trinix,She Said (Big Jet Plane),23-07-2021,71,173750,291873,73896,,N/A
1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version,Sade,The Best of Sade,31-10-1994,79,258693,6014899,770445,"soul, 80s, Smooth Jazz, MySpotigramBot, jazz",N/A
3CLSHJv5aUROAN2vfOyCOh,Close Eyes,DVRST,Close Eyes,25-05-2021,71,132346,3528381,366472,"phonk, phonk house, drift phonk, electronic, dance",N/A
2BpB7CCjoJfmPNncvxt3Ai,Mara Ghat Ma Birajta Shrinathji,Aishwarya Majmudar,Mara Ghat Ma Birajta Shrinathji,13-08-2020,28,410145,103,39,,N/A
5WbfFTuIldjL9x7W6y5l7R,Kingston,Faye Webster,Atlanta Millionaires Club,24-05-2019,77,202653,13353150,858183,"happy, Love, new, 2010s, marriage","""Kingston"", the first song since her 2017’s sophomore self-titled LP, is quintessential Faye Webster. Awash in the haze of a humid Georgia summer, all lovestruck and dewy, ‘Kingston’ glimmers with a hushed glitz: a mellowed punctuation of brass, the twang of pedal-steel, feather-light vocals unfurling like a sigh, and slinking hues of R&B.

- Faye Webster on her Spotify “About” page <a href=""http://www.last.fm/music/Faye+Webster/_/Kingston"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
4w2C4w02lvnh4jcx6bq0Pj,Untitled #13 (Slowed + Reverb),glwzbll,Untitled #13 (Slowed + Reverb),19-06-2023,55,144000,184829,27170,,N/A
1K3LRUEcUz5FMtPYyg0F45,Ho Hey,The Lumineers,The Lumineers (Deluxe Edition),2012,20,163133,12626150,1417726,"indie, folk, alternative, folk rock, Love","""Ho Hey"" is a song by American folk rock band The Lumineers. It was released in 2012 as the lead single from their debut self-titled studio album. The music video was also released on March 11, 2012. ""Ho Hey"" has reached number 3 on the Billboard Hot 100 chart, becoming their first single to do so, as well as their first Top 5 single. It is also their first single to reach Platinum status in the US.

Prior to the single's release, the song was featured on a television commercial for Bing on June 1, 2012. The song was also featured on the December 5th, 2011 episode of Hart of Dixie as well as in The Vampire Diaries Season 4 episode 3, The Rager, as well as Bones (TV Series) Season 8, Episode 1. In the UK, the song has been used in an advertisement for E.ON AG and in the final episode of sitcom Cuckoo as well as adverts for the film Silver Linings Playbook. <a href=""http://www.last.fm/music/The+Lumineers/_/Ho+Hey"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
4CljUDO1I5hpKjwSNK6RWY,Water - Remix,Tyla,Water (Remix),17-11-2023,56,200255,747239,168826,"afrobeats, travis scott",N/A
2K7xn816oNHJZ0aVqdQsha,Softcore,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,02-11-2018,84,206280,17639440,1065689,"alternative, indie, indie pop, shoegaze, synthpop","""Softcore” is the fifth track on The Neighbourhood’s self-titled third studio album ""The Neighbourhood"".

The track blends a punchy electronic beat with 80s new wave synths to create a catchy, bad-ass alternative pop song. The bridge brings back the familiar chords and guitar progression heard in the second half of “Wiped Out!,” the title track of their sophomore album. Notably, “Softcore” would regain popularity in 2022, with the track going viral on social media app TikTok. <a href=""http://www.last.fm/music/The+Neighbourhood/_/Softcore"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
18n4OsNX37mGGZ2OJcDiTf,Madhurashtakam,Trisha Parui,Sublime Bhajans Vol. 7 (Original),01-01-2019,47,250260,4879,619,,N/A
4VhqKzBeAlhTjLYZr0oJx8,Tu hai kahan,AUR,Tu hai kahan,10-06-2023,0,263184,215492,20271,,N/A
6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,girl in red,we fell in love in october / October Passed Me By,21-11-2018,84,184153,16989347,1349195,"dream pop, bedroom pop, indie pop, singer-songwriter, jangle pop","“we fell in love in october” is about girl in red and her relationship with another girl. The song is about how they fell in love during fall and Marie’s (girl in red’s) feelings toward her.

In an interview with The Fader, Marie states that there was a lot of drama between the two and that she struggled accepting her. After a while when everything began to settle in, she accepted her and created this song as a tribute.

This song is a prequel to girl in red’s “forget her”, which is about the two breaking up. “we fell in love in october” is girl in red’s most popular song on Spotify to date.

""I wrote in 2015, and it’s basically the first song I wrote about a girl in the first relationship I had with a girl. I had broken up with my boyfriend and I’d been in this relationship with this girl and it’s just me declaring my love for this girl. Just screaming, “My girl, my girl!” twenty times in the chorus and sort of just owning it because I struggled a long time accepting it, and there was so much shit going on with this girl, there was just so much drama. It’s about when things have kind of settled and I’m like Fuck yeah, this is my girl. And you will be my girl. I don’t know, I love this girl.""

—girl in red, The Fader <a href=""http://www.last.fm/music/Girl+In+Red/_/We+Fell+In+Love+In+October"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
2ulKbV2d3ZKRaA2CnjNhmx,Naagar Nandji Na Laal,Aditya Gadhvi,Naagar Nandji Na Laal,07-12-2022,53,316411,3808,564,,N/A
5nzqcqom9k0MqDZTB69oQL,Cars on the Road,Bobby Hamrick,Cars on the Road (Original Soundtrack),05-09-2022,37,174135,7406,1299,,N/A
0D1lgFbxCMU4aieSJWSy9H,LOVELY BASTARDS - Slowed,ZWE1HVNDXR,LOVELY BASTARDS (Slowed),29-08-2023,60,152674,228415,32243,,N/A
5ckJAMv3Ixm6orTgfkmtbf,Shubhaarambh,Amit Trivedi,Celebrate Kai Po Che (Original Motion Picture Soundtrack),10-07-2013,51,232533,129787,15681,world,N/A
5reQI13tWWYDLMrGcUF4Mk,Nuestra Canción,Monsieur Periné,Caja de Música,16-06-2015,64,260079,1377185,162294,,N/A
6itnhgWDgGf2GRXVkVIMq4,Up - Theme from the Motion Picture,Giampaolo Pasquile,Up (Theme from the Motion Picture),01-01-2013,38,164185,42016,8554,,N/A
4kjI1gwQZRKNDkw1nI475M,MY EYES,Travis Scott,UTOPIA,28-07-2023,81,251249,14365274,686290,"MySpotigramBot, chillwave, cloud rap, Southern Hip Hop, ambient pop","“MY EYES” portrays Travis Scott’s life throughout his POV as he raps about the struggles and obstacles he’s gone through in his life. Throughout the track, Travis makes several notations of the lack of love he feels while contrasting the topics as he boasts his success and affluence.

In the first part of the track, assisted by the melancholy and gloomy vocals provided by Sampha, Travis particularly touches on the lack of love in his life despite it being filled with materialistic values which tend to make people happy.

However, in the second part of the track, Travis flips the warm, somber rhythm to a faster trap cadence in which it could be perceived that he’s bragging, however, behind that, Travis speaks about his personal view of life, particularly noting that he desires his childhood more than ever.

Surprisingly, Travis references the ASTROWORLD Festival crowd crush in the lines, ""I replay them nights, and right by my side, all I see is a city of people that ride wit' me. If they just knew what Scotty would do to jump off the stage and save him a child"" <a href=""http://www.last.fm/music/Travis+Scott/_/MY+EYES"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
4zTSSrtsaVVjT3RZKQ1Gqn,La Mamá de la Mamá,El Alfa,SAGITARIO,22-11-2022,71,219000,1168940,159480,"experimental, dance, latin, Reggaeton, dembow","“La Mamá de la Mama” (referring to “mama” as “blow job”) is a collaborative single between rappers El Alfa “El Jefe”, from the Dominican Republic and CJ, produced by Chael Produciendo and featuring El Cherry Scom.

Except for the chorus, the song talks about this woman who seems to be the best when it comes to suckling, using the word “mama” as an abbreviation for “blow job”, hence the maternal theme and the title of the song.

The song was released on April 8, 2021 along with a music video in which several older women are seen as moms. <a href=""http://www.last.fm/music/El+Alfa/_/La+Mam%C3%A1+de+la+Mam%C3%A1"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
18RzLYag43t2vooaSr9MV5,Ava,Kono,Ava,17-05-2023,0,241136,2327,458,,N/A
0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,KALEO,A/B,10-06-2016,80,213706,5847774,657833,"2016, indie, rock, blues rock, 10s","""Way Down We Go"" is a song by Icelandic rock band Kaleo, released as the second single for their first studio album A/B by Elektra Records and Atlantic Records.

Commercial performance
""Way Down We Go"" peaked at No. 1 on Billboard's Alternative Songs and Rock Airplay charts.

Live performances
A live performance of the song was recorded in the magma chamber of the dormant Icelandic volcano Thrihnukagigur.

Appearances in other media
The song was used in the movie Collateral Beauty, in a trailer for the movie Logan, in the trailer for the fourth season of Orange Is the New Black, as well as the shows Suits, Supergirl, Manifest, The Blacklist, Notorious, Lucifer, Grey's Anatomy, Teen Wolf, Blindspot, Eyewitness, Frequency and The Vampire Diaries, an advertisement for Boots UK, Riverdale, NCIS and was featured in the sports video game FIFA 16. A remix of the song was also played by EDM artist Lost Frequencies during his set at Tomorrowland in 2018. It is also available as DLC for the game Rocksmith 2014. <a href=""http://www.last.fm/music/Kaleo/_/Way+Down+We+Go"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
5e97yXisxNYsaUTEMnU2Wr,Radha Rani,Nandlal Chhanga,Radha Rani - Single,26-06-2020,0,397217,4861,947,,N/A
7nc7mlSdWYeFom84zZ8Wr8,Tell Em,Cochise,Tell Em,28-05-2021,71,180379,8060549,546172,"trap, rage, cloud rap, plugg, Southern Hip Hop","“Tell Em” is a song by Florida rappers Cochise and $NOT. The highly anticipated track finally released on May 28, 2021.

The song blew up on TikTok, using multiple passages from the track: the “tell ‘em wassup!” part, the phrase “better turn me up,” and $NOT’s verse.

Before release, this song saw a weird rollout. It was supposed to have a feature from $NOT but was later “removed” from the song by his label. This left many fans disappointed and asking for $NOT to get back on the song.

After about two days of this being revealed, Cochise and $NOT revealed that it was a troll and the song would be released the next Friday.

This song marks $NOT and Cochise’s first collaboration, despite having followed each other for a long time and talked to each other on live a lot.

While fans were asking for a release on Cochise’s new project, BENBOW CRESCENT, Cochise said that this would not be released on BENBOW CRESCENT but would see a release in the future.

Cochise and $not used a free “Playboi Carti x Pierre Bourne” type beat from YouTube, produced by Jootsu.

“Tell Em” debuted and peaked at #64 on the Hot 100 during the week ending June 12, 2021.

On February 4, 2022, “Tell Em” was certified platinum by the RIAA. <a href=""http://www.last.fm/music/Cochise/_/TELL+EM"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
5zB4XcZuWdLfch7L2WuABs,Yes To Heaven,Namocuk,Yes To Heaven,07-02-2012,42,197865,107346,35244,,N/A
17fL4slDQP8YopAZHWyiR3,Only Girl,Stephen Sanchez,Only Girl,28-04-2023,48,159320,431743,69505,,N/A
2xql0pid3EUwW38AsywxhV,Reflections,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,02-11-2018,83,244013,11433117,789406,"electropop, indie, indie pop, indietronica, rnb","“Reflections” is the tenth track on the band’s self-titled third studio album ""The Neighbourhood"".

Jesse’s impressive vocal range compliments the R&B influenced track. Interestingly, the song adopts the same drum beat used in The Neighbourhood’s 2013 hit “Sweater Weather.” <a href=""http://www.last.fm/music/The+Neighbourhood/_/Reflections"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
0cJTjTH3XVTTJh8F4Uq1db,Waqt Ki Baatein,Dream Note,Waqt Ki Baatein,15-03-2018,61,243310,234475,19951,,N/A
6rG1DdPCTzGibgHliYJ4ws,Little Bit More,Suriel Hess,Little Bit More,28-10-2022,65,180678,352219,55409,,N/A
0xIuPDzJSnJywALez8dwKR,With You,AP Dhillon,With You,11-08-2023,71,154554,412692,31427,,N/A
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,Strangers,01-09-2023,77,172964,7832572,706302,"Drum and bass, liquid dnb, pop, dnb, alt-pop",N/A
